analysis,x,time,estimate,lcl,ucl,natrisk
Plague,1,0.1543615673,0.0135340423,0.0125159019,0.0146145867,
Plague,1,0.1552090236,0.0135570081,0.0125379267,0.0146384921,
Plague,1,0.1557962392,0.0135799858,0.0125599633,0.0146624096,
Plague,1,0.1559710668,0.0136029667,0.0125820037,0.0146863295,
Plague,1,0.1559776687,0.0136259475,0.0126040449,0.0147102486,
Plague,1,0.1560285536,0.0136489296,0.0126260882,0.0147341681,
Plague,1,0.1561162544,0.0136719117,0.0126481323,0.0147580868,
Plague,1,0.1561363508,0.0136948962,0.0126701796,0.0147820072,
Plague,1,0.1564283443,0.0137178846,0.0126922312,0.0148059309,
Plague,1,0.158273186,0.0137409187,0.0127143259,0.0148299034,
Plague,1,0.1582825585,0.0137639529,0.0127364214,0.014853875,
Plague,1,0.1583036036,0.0137869871,0.0127585177,0.0148778457,
Plague,1,0.1583812386,0.0138100231,0.0127806167,0.0149018176,
Plague,1,0.1585441629,0.0138330636,0.0128027206,0.0149257934,
Plague,1,0.1594132596,0.0138561192,0.0128248393,0.0149497848,
Plague,1,0.1595195491,0.0138791761,0.01284696,0.0149737766,
Plague,1,0.1598646044,0.0139022387,0.0128690868,0.0149977737,
Plague,1,0.1599237952,0.0139253019,0.0128912151,0.0150217707,
Plague,1,0.1599872949,0.0139483658,0.0129133448,0.0150457675,
Plague,1,0.1601105624,0.0139714296,0.0129354753,0.0150697633,
Plague,1,0.1604572814,0.0139944998,0.0129576125,0.0150937652,
Plague,1,0.1606256665,0.0140175731,0.0129797535,0.0151177697,
Plague,1,0.1613953241,0.0140406668,0.013001914,0.0151417953,
Plague,1,0.1618544902,0.0140637674,0.0130240818,0.0151658276,
Plague,1,0.1620299622,0.0140868706,0.0130462528,0.0151898618,
Plague,1,0.1621544113,0.0141099763,0.0130684269,0.0152138979,
Plague,1,0.1623725011,0.0141330858,0.0130906055,0.0152379373,
Plague,1,0.1625208139,0.0141561979,0.0131127872,0.0152619785,
Plague,1,0.162578896,0.0141793107,0.0131349703,0.0152860197,
Plague,1,0.1627847157,0.0142024266,0.0131571572,0.0153100634,
Plague,1,0.1628489591,0.0142255438,0.0131793461,0.0153341076,
Plague,1,0.1628934235,0.014248661,0.0132015359,0.015358151,
Plague,1,0.1629768308,0.014271782,0.01322373,0.0153821976,
Plague,1,0.1632086765,0.0142949075,0.0132459291,0.0154062483,
Plague,1,0.1638982414,0.0143180432,0.0132681383,0.0154303092,
Plague,1,0.1640751292,0.0143411827,0.013290352,0.0154543734,
Plague,1,0.1640814869,0.0143643229,0.0133125671,0.0154784375,
Plague,1,0.1640820842,0.0143874631,0.013334783,0.0155025007,
Plague,1,0.1643596918,0.0144106103,0.0133570062,0.0155265707,
Plague,1,0.164951408,0.0144337684,0.0133792402,0.0155506516,
Plague,1,0.166001304,0.0144569536,0.0134015,0.015574761,
Plague,1,0.1665016816,0.0144801438,0.0134237653,0.0155988751,
Plague,1,0.1665318176,0.0145033341,0.0134460314,0.0156229883,
Plague,1,0.1665345653,0.0145265243,0.0134682984,0.0156471007,
Plague,1,0.1667156891,0.0145497191,0.0134905703,0.0156712172,
Plague,1,0.1673384608,0.0145729287,0.0135128567,0.0156953489,
Plague,1,0.167389458,0.0145961389,0.0135351446,0.0157194804,
Plague,1,0.1675205809,0.0146193518,0.0135574356,0.015743614,
Plague,1,0.1675627413,0.0146425646,0.0135797274,0.0157677467,
Plague,1,0.1678192814,0.0146657833,0.0136020254,0.0157918848,
Plague,1,0.1681467606,0.0146890077,0.0136243296,0.0158160285,
Plague,1,0.1686155102,0.0147122426,0.0136466441,0.0158401825,
Plague,1,0.1687309743,0.01473548,0.0136689619,0.0158643385,
Plague,1,0.1699003834,0.0147587389,0.0136913002,0.0158885169,
Plague,1,0.1700316891,0.0147820036,0.0137136447,0.0159127008,
Plague,1,0.1701867774,0.0148052729,0.0137359942,0.0159368888,
Plague,1,0.1705729183,0.0148285512,0.0137583529,0.0159610859,
Plague,1,0.1705831999,0.0148518296,0.0137807124,0.0159852821,
Plague,1,0.1706130689,0.0148751087,0.0138030733,0.0160094782,
Plague,1,0.1708530521,0.0148983916,0.0138254386,0.0160336777,
Plague,1,0.1710103657,0.0149216804,0.0138478102,0.0160578828,
Plague,1,0.171943154,0.0149449882,0.0138702,0.0160821076,
Plague,1,0.1720740554,0.0149682999,0.0138925942,0.0161063358,
Plague,1,0.1721887792,0.0149916136,0.013914991,0.0161305653,
Plague,1,0.1722689264,0.0150149292,0.0139373905,0.0161547961,
Plague,1,0.1737672522,0.0150382731,0.0139598167,0.0161790567,
Plague,1,0.1738796122,0.0150616202,0.0139822468,0.01620332,
Plague,1,0.1742380788,0.0150849733,0.0140046832,0.0162275889,
Plague,1,0.174935525,0.0151083363,0.0140271294,0.0162518677,
Plague,1,0.1750647278,0.0151317012,0.0140495783,0.0162761478,
Plague,1,0.1752574376,0.0151550681,0.0140720298,0.0163004293,
Plague,1,0.175426401,0.0151784383,0.0140944851,0.0163247135,
Plague,1,0.175827536,0.0152018191,0.014116951,0.0163490083,
Plague,1,0.1758908279,0.0152252025,0.0141394201,0.0163733052,
Plague,1,0.1759792037,0.0152485873,0.0141618912,0.0163976028,
Plague,1,0.1761176275,0.0152719747,0.0141843655,0.0164219024,
Plague,1,0.1761726263,0.0152953634,0.0142068418,0.0164462026,
Plague,1,0.1768267693,0.0153187641,0.0142293299,0.0164705149,
Plague,1,0.1772069933,0.0153421687,0.0142518225,0.0164948308,
Plague,1,0.1776818345,0.015365586,0.0142743275,0.0165191595,
Plague,1,0.1777999868,0.0153890072,0.0142968369,0.0165434917,
Plague,1,0.17788686,0.0154124325,0.0143193508,0.0165678274,
Plague,1,0.1781201646,0.0154358617,0.0143418692,0.0165921667,
Plague,1,0.1784195624,0.0154592989,0.0143643957,0.0166165138,
Plague,1,0.1785684622,0.0154827375,0.0143869242,0.0166408615,
Plague,1,0.1790116203,0.015506184,0.0144094608,0.0166652171,
Plague,1,0.1792784154,0.0155296346,0.014432002,0.0166895763,
Plague,1,0.17930545,0.0155530858,0.0144545445,0.0167139354,
Plague,1,0.1797503952,0.0155765464,0.0144770964,0.0167383038,
Plague,1,0.1802263617,0.0156000157,0.0144996571,0.0167626808,
Plague,1,0.1807863097,0.015623495,0.0145222279,0.0167870679,
Plague,1,0.1810380909,0.0156469777,0.0145448025,0.0168114579,
Plague,1,0.1812508181,0.0156704644,0.0145673816,0.0168358514,
Plague,1,0.1821076289,0.0156939686,0.0145899776,0.016860263,
Plague,1,0.1821297987,0.0157174748,0.0146125762,0.0168846761,
Plague,1,0.18228179,0.0157409871,0.0146351812,0.0169090949,
Plague,1,0.182359959,0.0157645,0.0146577876,0.0169335136,
Plague,1,0.1826379374,0.0157880204,0.0146804016,0.0169579396,
Plague,1,0.1826756614,0.0158115414,0.0147030169,0.0169823655,
Plague,1,0.1828716831,0.0158350665,0.0147256367,0.0170067951,
Plague,1,0.1831945168,0.0158586003,0.0147482655,0.0170312333,
Plague,1,0.1836574485,0.015882143,0.014770903,0.0170556803,
Plague,1,0.1839799732,0.0159056903,0.0147935457,0.0170801316,
Plague,1,0.183981178,0.0159292377,0.0148161892,0.0171045821,
Plague,1,0.1842930204,0.0159527912,0.014838839,0.0171290385,
Plague,1,0.1848497991,0.0159763602,0.014861504,0.0171535109,
Plague,1,0.1848951103,0.0159999307,0.014884171,0.017177984,
Plague,1,0.1851144717,0.0160235072,0.0149068444,0.017202463,
Plague,1,0.1851448462,0.0160470844,0.0149295192,0.0172269419,
Plague,1,0.1851966762,0.0160706623,0.0149521953,0.0172514208,
Plague,1,0.185375423,0.0160942436,0.0149748753,0.0172759027,
Plague,1,0.1856272067,0.0161178303,0.0149975611,0.0173003896,
Plague,1,0.1859825554,0.01614143,0.0150202596,0.0173248897,
Plague,1,0.1862219864,0.0161650344,0.0150429633,0.0173493943,
Plague,1,0.1863508518,0.0161886416,0.0150656702,0.017373901,
Plague,1,0.1868456087,0.0162122651,0.015088393,0.0173984246,
Plague,1,0.1870266441,0.0162358907,0.0151111184,0.0174229497,
Plague,1,0.1873382102,0.0162595232,0.0151338509,0.0174474815,
Plague,1,0.1874595737,0.0162831563,0.0151565847,0.0174720132,
Plague,1,0.1877602971,0.0163067983,0.0151793275,0.0174965538,
Plague,1,0.1880051892,0.0163304479,0.0152020781,0.0175211018,
Plague,1,0.1881844913,0.016354103,0.0152248344,0.0175456549,
Plague,1,0.1882126654,0.0163777594,0.0152475927,0.0175702088,
Plague,1,0.1885492357,0.0164014255,0.0152703607,0.0175947723,
Plague,1,0.1890900004,0.0164251094,0.0152931459,0.0176193544,
Plague,1,0.1895238255,0.0164488044,0.0153159421,0.0176439476,
Plague,1,0.1901808743,0.0164725111,0.0153387498,0.0176685527,
Plague,1,0.1906295275,0.0164962254,0.0153615653,0.0176931653,
Plague,1,0.1907892361,0.0165199439,0.0153843854,0.0177177816,
Plague,1,0.1912472286,0.0165436789,0.0154072216,0.0177424151,
Plague,1,0.1913948247,0.0165674161,0.0154300604,0.0177670501,
Plague,1,0.191438641,0.0165911533,0.0154529,0.0177916844,
Plague,1,0.1916368778,0.016614896,0.0154757454,0.0178163239,
Plague,1,0.1917925826,0.0166386408,0.0154985934,0.0178409649,
Plague,1,0.1924917492,0.0166623974,0.0155214531,0.0178656179,
Plague,1,0.1925844027,0.016686154,0.0155443136,0.0178902702,
Plague,1,0.1926802086,0.0167099113,0.0155671754,0.0179149225,
Plague,1,0.1931012973,0.0167336818,0.0155900501,0.0179395883,
Plague,1,0.1932029678,0.0167574544,0.0156129276,0.0179642557,
Plague,1,0.1934732915,0.0167812306,0.0156358089,0.017988926,
Plague,1,0.194277015,0.0168050234,0.0156587065,0.0180136138,
Plague,1,0.1943112408,0.0168288184,0.0156816067,0.018038303,
Plague,1,0.1950978397,0.0168526365,0.0157045291,0.0180630164,
Plague,1,0.1961388834,0.0168764708,0.0157274671,0.0180877466,
Plague,1,0.1963741589,0.0169003071,0.0157504078,0.0181124782,
Plague,1,0.1973269239,0.0169241625,0.0157733668,0.0181372297,
Plague,1,0.1979031414,0.0169480334,0.015796341,0.0181619971,
Plague,1,0.1985223819,0.0169719178,0.0158193282,0.0181867784,
Plague,1,0.1985430036,0.0169958021,0.0158423162,0.0182115588,
Plague,1,0.1989860607,0.0170196999,0.0158653173,0.0182363531,
Plague,1,0.1991027497,0.0170436013,0.0158883225,0.0182611505,
Plague,1,0.1992836991,0.0170675069,0.0159113323,0.0182859517,
Plague,1,0.1994074753,0.0170914139,0.0159343441,0.0183107537,
Plague,1,0.199593293,0.0171153259,0.0159573612,0.0183355603,
Plague,1,0.2000175062,0.0171392486,0.015980389,0.0183603777,
Plague,1,0.2001574741,0.0171631734,0.0160034194,0.0183851967,
Plague,1,0.2004142223,0.0171870996,0.0160264518,0.0184100165,
Plague,1,0.2005858768,0.0172110315,0.0160494902,0.0184348417,
Plague,1,0.2006521704,0.0172349641,0.0160725299,0.018459667,
Plague,1,0.200837746,0.0172589003,0.0160955737,0.0184844953,
Plague,1,0.2009366543,0.017282838,0.0161186195,0.0185093245,
Plague,1,0.2010670984,0.0173067777,0.016141668,0.0185341553,
Plague,1,0.2011594136,0.0173307182,0.0161647178,0.0185589861,
Plague,1,0.2014788123,0.0173546665,0.0161877756,0.0185838247,
Plague,1,0.2017946707,0.0173786191,0.0162108381,0.0186086671,
Plague,1,0.2030039877,0.0174025918,0.0162339198,0.0186335305,
Plague,1,0.203125302,0.0174265651,0.0162570029,0.0186583938,
Plague,1,0.2032469731,0.0174505392,0.0162800873,0.0186832573,
Plague,1,0.2032729188,0.017474514,0.0163031731,0.0187081208,
Plague,1,0.2033341653,0.0174984888,0.0163262596,0.0187329836,
Plague,1,0.2034913643,0.0175224643,0.0163493475,0.0187578465,
Plague,1,0.2035640596,0.0175464405,0.0163724367,0.0187827094,
Plague,1,0.2036633681,0.0175704182,0.0163955279,0.0188075731,
Plague,1,0.2036801846,0.0175943958,0.0164186198,0.0188324362,
Plague,1,0.203718246,0.0176183749,0.0164417137,0.0188573001,
Plague,1,0.203896864,0.0176423605,0.0164648143,0.0188821702,
Plague,1,0.2039041737,0.017666346,0.0164879156,0.0189070397,
Plague,1,0.2039557955,0.0176903337,0.0165110195,0.0189319108,
Plague,1,0.2042043612,0.0177143265,0.0165341288,0.0189567866,
Plague,1,0.2046398496,0.0177383264,0.0165572455,0.0189816694,
Plague,1,0.2050728778,0.01776234,0.0165803755,0.0190065663,
Plague,1,0.2053078246,0.0177863623,0.0166035142,0.0190314718,
Plague,1,0.2054055372,0.0178103868,0.0166266556,0.0190563789,
Plague,1,0.2060970114,0.0178344256,0.0166498111,0.0190813009,
Plague,1,0.2063464835,0.0178584718,0.0166729739,0.01910623,
Plague,1,0.2063604595,0.0178825193,0.0166961388,0.0191311599,
Plague,1,0.2072339208,0.0179065814,0.0167193178,0.0191561048,
Plague,1,0.2073565452,0.0179306463,0.0167425001,0.0191810521,
Plague,1,0.2073939192,0.0179547142,0.0167656858,0.0192060018,
Plague,1,0.2078027877,0.0179787886,0.0167888783,0.0192309578,
Plague,1,0.2080040985,0.0180028703,0.0168120781,0.019255921,
Plague,1,0.208338723,0.0180269577,0.0168352841,0.0192808898,
Plague,1,0.2089103081,0.0180510562,0.0168585008,0.0193058696,
Plague,1,0.2090101229,0.0180751553,0.0168817189,0.0193308496,
Plague,1,0.2099210026,0.0180992676,0.0169049498,0.019355843,
Plague,1,0.2105897415,0.0181233923,0.016928193,0.019380849,
Plague,1,0.2119121977,0.0181475486,0.016951466,0.0194058884,
Plague,1,0.212357847,0.0181717158,0.01697475,0.0194309389,
Plague,1,0.2127399288,0.0181958912,0.0169980421,0.0194559974,
Plague,1,0.2129020681,0.0182200717,0.0170213397,0.0194810608,
Plague,1,0.2131428817,0.0182442582,0.0170446434,0.0195061299,
Plague,1,0.2137229145,0.0182684542,0.0170679567,0.0195312086,
Plague,1,0.2140358616,0.0182926569,0.0170912769,0.0195562937,
Plague,1,0.2145369365,0.0183168721,0.0171146093,0.0195813917,
Plague,1,0.2149335123,0.0183410955,0.01713795,0.0196064978,
Plague,1,0.2149730365,0.0183653189,0.0171612914,0.0196316032,
Plague,1,0.2150232442,0.018389543,0.0171846341,0.0196567087,
Plague,1,0.2166670375,0.0184137961,0.0172080044,0.0196818447,
Plague,1,0.2168398481,0.01843805,0.017231376,0.0197069809,
Plague,1,0.216882746,0.0184623046,0.017254749,0.0197321171,
Plague,1,0.2169897962,0.0184865614,0.0172781247,0.0197572551,
Plague,1,0.217065395,0.0185108183,0.0173015011,0.0197823923,
Plague,1,0.2173584503,0.0185350811,0.0173248836,0.0198075353,
Plague,1,0.2175537546,0.0185593454,0.0173482682,0.0198326793,
Plague,1,0.2181374229,0.0185836194,0.0173716625,0.019857833,
Plague,1,0.2183191827,0.0186078993,0.017395063,0.0198829924,
Plague,1,0.2190728836,0.0186321958,0.0174184794,0.0199081689,
Plague,1,0.2197477725,0.0186565132,0.017441916,0.0199333673,
Plague,1,0.2200886712,0.0186808366,0.0174653588,0.0199585715,
Plague,1,0.2203907462,0.0187051691,0.0174888106,0.0199837847,
Plague,1,0.22044344,0.0187295031,0.0175122645,0.0200089989,
Plague,1,0.2208237831,0.0187538469,0.0175357282,0.0200342229,
Plague,1,0.2210382924,0.0187781944,0.017559196,0.0200594503,
Plague,1,0.2213922969,0.0188025518,0.0175826735,0.0200846876,
Plague,1,0.2219473519,0.0188269182,0.0176061602,0.0201099339,
Plague,1,0.2220340369,0.0188512854,0.0176296482,0.0201351804,
Plague,1,0.2226144268,0.0188756662,0.0176531495,0.0201604409,
Plague,1,0.2244930205,0.0189000873,0.0176766888,0.020185744,
Plague,1,0.2245123694,0.0189245084,0.0177002288,0.0202110465,
Plague,1,0.224547842,0.018948931,0.0177237709,0.0202363499,
Plague,1,0.2254078696,0.0189733757,0.0177473341,0.0202616764,
Plague,1,0.2257980435,0.0189978281,0.0177709052,0.0202870105,
Plague,1,0.2263105159,0.0190222912,0.0177944868,0.0203123554,
Plague,1,0.2263364042,0.0190467543,0.017818069,0.0203376996,
Plague,1,0.2268580553,0.0190712274,0.0178416612,0.0203630539,
Plague,1,0.2270508486,0.0190957096,0.0178652626,0.0203884174,
Plague,1,0.227418761,0.0191201988,0.017888871,0.0204137877,
Plague,1,0.2274948936,0.0191446903,0.0179124823,0.0204391598,
Plague,1,0.2275041803,0.0191691818,0.0179360941,0.0204645312,
Plague,1,0.227783303,0.0191936764,0.0179597095,0.0204899052,
Plague,1,0.2280385427,0.0192181771,0.0179833313,0.0205152852,
Plague,1,0.2284253529,0.0192426886,0.0180069637,0.0205406761,
Plague,1,0.2287080621,0.0192672047,0.0180306011,0.0205660714,
Plague,1,0.2295204269,0.0192917332,0.0180542505,0.0205914792,
Plague,1,0.2300597482,0.019316274,0.0180779121,0.0206168997,
Plague,1,0.2301296215,0.0193408164,0.0181015758,0.0206423212,
Plague,1,0.2303158954,0.0193653643,0.0181252452,0.0206677478,
Plague,1,0.2306674869,0.0193899222,0.0181489246,0.0206931846,
Plague,1,0.2310476037,0.0194144894,0.0181726132,0.0207186308,
Plague,1,0.2311270932,0.0194390612,0.0181963069,0.0207440812,
Plague,1,0.2316418691,0.0194636533,0.0182200199,0.0207695528,
Plague,1,0.2319791636,0.0194882493,0.0182437373,0.0207950279,
Plague,1,0.2320030121,0.0195128452,0.0182674552,0.0208205023,
Plague,1,0.2326086879,0.0195374537,0.0182911854,0.0208459894,
Plague,1,0.2326116518,0.0195620621,0.0183149162,0.0208714759,
Plague,1,0.232617967,0.0195866706,0.0183386477,0.0208969617,
Plague,1,0.2332654306,0.0196112946,0.0183623943,0.0209224637,
Plague,1,0.2332903306,0.0196359187,0.0183861416,0.020947965,
Plague,1,0.233896796,0.0196605514,0.0184098975,0.0209734749,
Plague,1,0.2341800452,0.0196851896,0.0184336591,0.02099899,
Plague,1,0.2347594227,0.019709841,0.0184574337,0.0210245189,
Plague,1,0.2353242219,0.0197345059,0.0184812214,0.0210500614,
Plague,1,0.2354806839,0.0197591731,0.018505012,0.0210756057,
Plague,1,0.2355505899,0.0197838411,0.0185288039,0.0211011503,
Plague,1,0.2355819983,0.0198085091,0.0185525964,0.0211266942,
Plague,1,0.2357140409,0.0198331787,0.018576391,0.0211522392,
Plague,1,0.2358595827,0.0198578522,0.01860019,0.0211777877,
Plague,1,0.2363991185,0.0198825352,0.0186239983,0.0212033458,
Plague,1,0.2365230169,0.0199072213,0.0186478102,0.0212289066,
Plague,1,0.2365473433,0.0199319075,0.0186716227,0.0212544667,
Plague,1,0.2366760363,0.0199565975,0.0186954396,0.0212800304,
Plague,1,0.2367031604,0.01998129,0.0187192592,0.0213055961,
Plague,1,0.2368029914,0.020005984,0.018743081,0.0213311627,
Plague,1,0.2368762003,0.020030678,0.0187669033,0.0213567288,
Plague,1,0.2369414814,0.020055372,0.0187907263,0.0213822942,
Plague,1,0.2382996687,0.0200801017,0.018814583,0.0214078971,
Plague,1,0.2388572248,0.0201048432,0.0188384515,0.0214335123,
Plague,1,0.2390529551,0.020129588,0.0188623235,0.0214591302,
Plague,1,0.2395328504,0.0201543446,0.0188862072,0.0214847603,
Plague,1,0.2395895122,0.0201791021,0.0189100923,0.0215103905,
Plague,1,0.2403715221,0.0202038795,0.0189339966,0.0215360416,
Plague,1,0.2404067984,0.0202286569,0.0189579015,0.021561692,
Plague,1,0.2404861455,0.0202534351,0.0189818077,0.0215873426,
Plague,1,0.2405414259,0.0202782148,0.019005716,0.0216129943,
Plague,1,0.2407600725,0.0203030002,0.0190296302,0.0216386514,
Plague,1,0.2408525573,0.0203277864,0.0190535458,0.0216643087,
Plague,1,0.24182431,0.020352587,0.0190774753,0.0216899808,
Plague,1,0.2429344607,0.0203774181,0.0191014339,0.021715685,
Plague,1,0.243572754,0.0204022661,0.0191254088,0.0217414068,
Plague,1,0.243905023,0.020427123,0.0191493925,0.0217671374,
Plague,1,0.2441224442,0.0204519848,0.0191733814,0.0217928726,
Plague,1,0.2442220603,0.0204768489,0.0191973732,0.0218186097,
Plague,1,0.2443043951,0.0205017147,0.0192213671,0.0218443479,
Plague,1,0.2443418087,0.0205265804,0.0192453616,0.0218700855,
Plague,1,0.2445901233,0.0205514527,0.0192693627,0.0218958295,
Plague,1,0.2446011339,0.0205763257,0.0192933652,0.0219215736,
Plague,1,0.2448835446,0.0206012076,0.0193173766,0.0219473266,
Plague,1,0.2455800372,0.020626105,0.0193414029,0.0219730956,
Plague,1,0.2457713006,0.0206510047,0.0193654321,0.0219988665,
Plague,1,0.2459479612,0.0206759102,0.0193894672,0.0220246429,
Plague,1,0.2462047138,0.0207008229,0.0194135097,0.0220504265,
Plague,1,0.2462836115,0.0207257381,0.0194375551,0.0220762121,
Plague,1,0.2467043032,0.0207506631,0.0194616102,0.0221020075,
Plague,1,0.2470720894,0.020775597,0.0194856742,0.0221278119,
Plague,1,0.2478542246,0.0208005513,0.0195097578,0.0221536376,
Plague,1,0.2478688197,0.0208255056,0.019533842,0.0221794626,
Plague,1,0.2480874858,0.0208504648,0.0195579314,0.0222052923,
Plague,1,0.248303905,0.0208754298,0.0195820268,0.0222311274,
Plague,1,0.2484645425,0.0209003972,0.019606125,0.0222569646,
Plague,1,0.2487395488,0.0209253711,0.0196302299,0.0222828082,
Plague,1,0.2488773294,0.0209503467,0.019654337,0.0223086529,
Plague,1,0.2507265367,0.0209753666,0.019678486,0.0223345446,
Plague,1,0.2511724322,0.0210003981,0.0197026463,0.022360448,
Plague,1,0.2512641861,0.0210254313,0.0197268088,0.0223863526,
Plague,1,0.2514958558,0.0210504677,0.0197509749,0.0224122601,
Plague,1,0.2518009449,0.0210755083,0.0197751455,0.0224381714,
Plague,1,0.2518089239,0.0211005489,0.0197993167,0.0224640821,
Plague,1,0.2526352902,0.0211256118,0.0198235094,0.0224900161,
Plague,1,0.2527506584,0.0211506789,0.0198477064,0.022515954,
Plague,1,0.2527988405,0.0211757468,0.0198719049,0.0225418921,
Plague,1,0.2531642415,0.0212008197,0.0198961086,0.0225678349,
Plague,1,0.2531645214,0.0212258926,0.0199203129,0.0225937771,
Plague,1,0.2531712183,0.0212509654,0.0199445177,0.0226197187,
Plague,1,0.2532756776,0.0212760408,0.0199687256,0.0226456623,
Plague,1,0.2535233408,0.0213011195,0.0199929371,0.0226716089,
Plague,1,0.2537434358,0.0213262032,0.0200171538,0.0226975601,
Plague,1,0.2541346992,0.021351296,0.0200413797,0.0227235206,
Plague,1,0.2545842043,0.0213764005,0.020065617,0.022749493,
